customer_id,region,acct_length,internation_plan,voicemail_plan,daytime_call_mins,evening_call_mins,nighttime_call_mins,customer_service_calls,churn,age
1227,West South Central,64.0,no,no,168.0,192.4,166.5,2.0,0,48
1228,East South Central,108.0,no,yes,162.1,171.8,259.8,4.0,1,57
1229,West South Central,159.0,no,no,198.8,195.5,213.3,5.0,0,44
1230,West North Central,136.0,yes,no,256.8,230.1,143.6,3.0,0,44
1231,Mountain,116.0,no,yes,182.8,212.7,193.8,1.0,0,63
1232,South Atlantic,45.0,no,yes,196.8,254.2,261.8,1.0,0,43
1233,West North Central,122.0,no,no,140.1,231.4,188.1,2.0,0,54
1234,West North Central,138.0,no,no,194.3,189.9,232.2,5.0,0,35
1235,New England,132.0,no,no,117.6,214.0,239.5,1.0,0,47
1236,Middle Atlantic,101.0,yes,no,193.7,186.6,223.0,0.0,0,58
1237,South Atlantic,58.0,no,no,243.1,231.4,180.9,2.0,0,50
1238,Mountain,81.0,no,no,145.4,129.3,186.4,1.0,0,61
1239,West South Central,87.0,no,no,169.1,169.9,244.9,3.0,0,51
1240,New England,116.0,no,no,229.3,184.5,168.2,2.0,0,48
1241,New England,85.0,yes,no,197.2,211.7,210.1,4.0,0,55
1242,West North Central,62.0,no,yes,186.4,201.0,286.7,2.0,1,50
1243,New England,90.0,no,no,76.1,290.3,236.9,0.0,0,45
1244,East South Central,98.0,no,no,162.8,185.0,219.5,2.0,0,61
1245,Mountain,73.0,no,no,182.3,199.2,120.2,1.0,0,58
1246,New England,107.0,yes,no,194.4,247.8,245.4,2.0,0,51
1247,New England,55.0,no,yes,189.3,118.6,250.2,2.0,0,55
1248,Pacific,76.0,no,yes,160.1,168.7,23.2,3.0,0,49
1249,South Atlantic,30.0,no,no,145.0,240.7,197.1,3.0,0,27
1250,Mountain,157.0,no,no,220.7,119.3,165.1,4.0,0,45
1251,New England,40.0,no,yes,224.7,134.5,120.3,1.0,1,69
1252,East South Central,72.0,no,no,147.0,162.3,162.9,1.0,0,58
1253,Mountain,95.0,no,yes,260.8,213.4,195.6,1.0,0,46
1254,West North Central,42.0,no,no,155.4,164.1,157.7,0.0,0,54
1255,East North Central,86.0,no,no,166.2,255.3,228.1,1.0,0,40
1256,Middle Atlantic,131.0,no,no,211.8,260.5,144.2,0.0,0,36
1257,South Atlantic,55.0,no,yes,130.5,208.4,141.6,4.0,1,48
1258,Mountain,74.0,no,no,162.7,292.0,183.3,0.0,0,43
1259,West North Central,81.0,yes,yes,237.1,264.2,271.3,1.0,0,57
1260,East North Central,81.0,no,no,166.2,217.6,220.2,4.0,0,52
1261,Mountain,28.0,no,no,121.7,125.8,261.6,6.0,1,71
1262,East South Central,111.0,no,no,176.4,201.0,150.4,0.0,0,64
1263,Mountain,3.0,no,yes,67.4,244.0,281.1,2.0,0,51
1264,East North Central,51.0,no,no,229.7,336.0,192.8,1.0,1,69
1265,South Atlantic,68.0,no,yes,176.0,277.9,174.7,1.0,0,54
1266,Middle Atlantic,163.0,no,no,247.7,269.5,167.3,0.0,1,59
1267,West North Central,87.0,no,no,115.4,262.6,245.7,2.0,0,49
1268,South Atlantic,58.0,no,no,112.2,209.6,260.9,0.0,1,59
1269,West North Central,109.0,no,no,162.6,154.0,209.7,0.0,0,57
1270,New England,111.0,no,no,229.4,214.1,289.6,4.0,0,44
1271,Mountain,144.0,no,no,139.6,124.2,95.6,2.0,0,48
1272,Pacific,135.0,no,no,263.8,251.3,200.1,5.0,1,44
1273,South Atlantic,109.0,no,yes,217.5,233.7,163.9,4.0,0,45
1274,East North Central,107.0,no,yes,114.3,199.8,194.7,1.0,0,62
1275,East North Central,149.0,no,no,196.3,136.8,154.7,2.0,0,31
1276,New England,56.0,no,no,253.2,188.0,142.0,1.0,0,44
1277,Pacific,129.0,no,no,98.0,240.7,254.8,0.0,0,38
1278,Pacific,92.0,no,no,249.4,211.5,169.0,0.0,0,52
1279,South Atlantic,67.0,no,yes,129.6,233.0,297.0,1.0,0,58
1280,New England,120.0,no,no,221.3,267.6,111.5,0.0,0,59
1281,Mountain,166.0,no,no,220.7,177.8,206.1,1.0,0,64
1282,Pacific,66.0,no,no,87.6,262.0,184.6,1.0,0,38
1283,South Atlantic,76.0,no,no,203.6,161.7,175.9,0.0,0,55
1284,New England,79.0,no,no,213.6,234.9,229.6,2.0,0,59
1285,Pacific,98.0,no,yes,181.6,220.7,236.3,2.0,0,44
1286,Mountain,141.0,no,yes,215.4,328.7,160.5,1.0,0,45
1287,Mountain,49.0,no,no,266.3,207.8,205.0,2.0,1,68
1288,West North Central,46.0,no,no,199.2,175.1,210.6,3.0,0,41
1289,New England,137.0,no,no,115.0,137.8,224.0,3.0,0,44
1290,Pacific,171.0,no,no,270.5,230.0,136.0,1.0,1,47
1291,South Atlantic,10.0,no,no,222.2,153.1,227.4,1.0,0,47
1292,Mountain,88.0,no,no,61.9,262.6,212.5,3.0,0,44
1293,West South Central,89.0,no,no,141.1,249.1,136.0,2.0,0,47
1294,West South Central,82.0,no,no,189.2,184.4,255.8,3.0,1,45
1295,West North Central,139.0,no,no,196.0,186.0,153.0,3.0,0,35
1296,South Atlantic,87.0,no,no,171.6,205.0,170.6,0.0,0,51
1297,Middle Atlantic,137.0,yes,no,174.0,161.3,260.7,2.0,0,28
1298,Pacific,45.0,no,no,78.6,187.3,184.2,1.0,1,70
1299,East North Central,90.0,no,no,200.9,164.3,249.0,1.0,0,58
1300,East South Central,103.0,no,no,141.3,253.6,215.8,1.0,0,60
1301,New England,100.0,no,no,235.8,176.0,63.6,2.0,0,41
1302,Pacific,110.0,no,no,185.1,165.1,111.6,3.0,0,50
1303,New England,124.0,no,no,254.3,78.9,153.2,2.0,0,54
1304,Mountain,10.0,no,no,183.0,214.8,206.4,2.0,0,46
1305,West North Central,89.0,no,yes,163.5,274.8,381.9,2.0,0,51
1306,Pacific,121.0,no,no,207.9,210.5,109.6,2.0,0,27
1307,East North Central,101.0,no,no,248.6,174.9,207.2,3.0,0,56
1308,West South Central,103.0,no,yes,185.4,197.6,147.1,2.0,0,47
1309,East North Central,51.0,no,no,197.8,221.0,168.6,1.0,0,58
1310,South Atlantic,2.0,yes,no,132.1,138.9,192.6,2.0,1,57
1311,New England,111.0,no,no,197.1,227.8,214.0,0.0,0,48
1312,South Atlantic,118.0,no,no,154.6,184.2,217.4,2.0,0,45
1313,East South Central,17.0,no,yes,153.1,185.9,224.3,6.0,1,61
1314,South Atlantic,130.0,no,no,211.2,231.1,220.9,2.0,0,47
1315,Mountain,193.0,no,no,96.8,142.6,210.1,2.0,1,64
1316,East South Central,114.0,no,no,172.0,276.4,193.7,1.0,0,42
1317,Mountain,137.0,no,no,141.1,147.2,254.7,2.0,0,58
1318,Mountain,185.0,no,yes,151.1,244.7,154.4,2.0,0,44
1319,West South Central,101.0,no,no,209.6,228.8,172.4,3.0,0,57
1320,Mountain,95.0,no,yes,247.0,125.6,226.5,3.0,0,51
1321,Mountain,7.0,no,yes,221.4,165.8,247.0,1.0,0,44
1322,West North Central,126.0,no,no,321.3,167.9,193.6,1.0,1,57
1323,Mountain,71.0,no,no,243.7,60.0,189.0,0.0,0,41
1324,East South Central,124.0,no,no,251.5,214.2,186.1,3.0,0,57
1325,Mountain,97.0,yes,no,236.9,157.6,241.0,0.0,1,59
1326,West South Central,28.0,no,no,159.7,216.7,206.7,2.0,0,55
1327,Pacific,90.0,yes,no,148.2,220.4,134.2,4.0,1,60
1328,Pacific,190.0,no,no,150.9,268.6,179.9,1.0,0,40
1329,East North Central,31.0,no,yes,210.5,250.5,241.6,1.0,0,45
1330,Pacific,52.0,no,yes,170.9,201.4,159.0,2.0,0,63
1331,South Atlantic,73.0,no,no,254.7,90.2,153.4,0.0,0,59
1332,New England,111.0,no,no,284.4,157.0,242.8,0.0,1,52
1333,West North Central,98.0,no,no,0.0,159.6,167.1,4.0,1,51
1334,Middle Atlantic,106.0,yes,no,133.7,187.8,181.9,1.0,1,49
1335,South Atlantic,111.0,no,no,224.9,191.9,229.9,0.0,0,38
1336,New England,59.0,no,no,151.8,209.9,266.9,1.0,0,56
1337,East South Central,71.0,no,yes,141.4,163.0,220.0,2.0,0,24
1338,Pacific,55.0,no,no,285.7,230.9,230.7,0.0,1,54
1339,West South Central,13.0,no,no,58.4,262.2,159.0,1.0,0,75
1340,Pacific,136.0,no,yes,90.4,201.3,227.1,0.0,0,48
1341,New England,123.0,no,no,114.4,216.6,250.6,0.0,0,37
1342,East North Central,105.0,no,no,147.7,222.7,163.5,2.0,0,39
1343,West South Central,50.0,no,yes,302.7,240.5,193.9,3.0,0,42
1344,West North Central,118.0,no,no,136.1,204.2,228.2,1.0,0,33
1345,Mountain,97.0,no,no,169.7,165.9,191.9,3.0,0,62
1346,West North Central,51.0,no,no,227.2,194.4,243.4,0.0,0,39
1347,New England,73.0,no,no,217.8,220.6,277.3,1.0,1,45
1348,Pacific,35.0,no,no,124.2,123.9,135.7,2.0,0,39
1349,Mountain,64.0,no,no,206.2,232.4,251.6,1.0,0,47
1350,South Atlantic,63.0,no,no,132.9,67.0,160.4,3.0,0,46
1351,West South Central,117.0,no,yes,104.9,237.6,263.4,3.0,0,46
1352,New England,115.0,no,no,245.0,250.7,270.2,1.0,1,69
1353,Mountain,162.0,no,no,184.5,224.0,180.5,1.0,0,61
1354,Middle Atlantic,89.0,no,no,89.5,179.3,225.1,3.0,0,41
1355,South Atlantic,94.0,yes,no,235.6,194.8,170.6,1.0,0,24
1356,New England,129.0,no,no,186.0,262.3,98.9,4.0,0,54
1357,West North Central,86.0,no,no,223.9,155.7,150.2,1.0,0,54
1358,Middle Atlantic,96.0,no,no,179.5,162.3,264.5,1.0,0,71
1359,West North Central,190.0,no,no,169.4,253.5,197.1,1.0,0,44
1360,New England,80.0,no,no,118.1,144.3,225.1,1.0,0,41
1361,South Atlantic,108.0,no,no,112.0,193.7,208.9,4.0,1,45
1362,East North Central,97.0,no,yes,168.4,225.9,191.8,0.0,0,67
1363,New England,84.0,no,yes,214.3,188.2,333.5,0.0,0,61
1364,East North Central,65.0,no,no,245.7,241.9,285.3,4.0,1,52
1365,New England,131.0,no,yes,156.6,71.0,261.7,1.0,0,50
1366,East North Central,58.0,yes,yes,142.8,272.3,193.4,1.0,0,39
1367,West North Central,36.0,no,no,202.4,230.7,202.0,3.0,0,53
1368,East North Central,54.0,no,no,116.8,123.1,217.5,1.0,0,48
1369,Middle Atlantic,45.0,no,no,155.7,260.3,192.2,1.0,0,63
1370,South Atlantic,125.0,no,yes,236.1,289.2,175.4,2.0,0,57
1371,New England,72.0,no,yes,138.1,260.1,135.4,2.0,0,35
1372,New England,141.0,no,no,51.9,162.0,223.5,3.0,0,39
1373,Mountain,113.0,no,no,81.3,220.6,235.7,0.0,0,58
1374,West North Central,20.0,no,yes,171.5,153.1,165.6,0.0,0,40
1375,New England,212.0,no,no,126.0,144.3,302.8,1.0,0,31
1376,East North Central,99.0,yes,no,197.2,156.0,204.1,4.0,0,44
1377,East North Central,94.0,no,no,194.1,227.2,190.4,1.0,0,44
1378,Middle Atlantic,40.0,no,no,115.7,127.8,107.5,1.0,0,54
1379,West North Central,86.0,no,yes,157.2,196.3,226.7,3.0,0,36
1380,West South Central,101.0,no,no,269.7,207.6,214.2,3.0,1,62
1381,South Atlantic,170.0,no,no,246.4,228.1,166.4,0.0,0,65
1382,Pacific,105.0,no,no,227.4,268.5,143.3,1.0,0,46
1383,Mountain,103.0,no,no,189.8,115.5,191.3,0.0,0,35
1384,South Atlantic,140.0,yes,yes,188.9,160.9,197.7,4.0,0,50
1385,New England,101.0,no,no,0.0,192.1,168.8,1.0,0,47
1386,West South Central,98.0,no,yes,110.5,227.8,243.6,1.0,0,59
1387,Mountain,104.0,no,no,167.6,219.2,215.9,4.0,0,29
1388,South Atlantic,115.0,no,no,132.0,197.5,175.8,3.0,0,42
1389,East North Central,112.0,no,no,167.8,247.9,155.1,0.0,0,41
1390,West North Central,70.0,no,no,213.4,204.7,256.6,1.0,0,47
1391,East South Central,126.0,no,no,175.4,98.3,201.9,0.0,0,51
1392,Mountain,87.0,no,yes,82.6,224.4,163.6,3.0,0,41
1393,Mountain,125.0,no,no,143.2,88.1,233.2,4.0,1,42
1394,West North Central,86.0,no,no,125.5,269.8,235.8,1.0,0,30
1395,East South Central,73.0,no,yes,82.3,256.1,229.6,6.0,1,43
1396,Mountain,232.0,no,no,165.6,195.9,118.3,1.0,0,46
1397,Middle Atlantic,1.0,no,yes,183.1,232.6,248.3,0.0,0,58
1398,New England,133.0,no,no,162.1,212.1,260.4,1.0,0,47
1399,South Atlantic,103.0,no,no,166.6,192.4,167.9,1.0,0,41
1400,Mountain,131.0,no,yes,135.9,233.2,210.6,1.0,0,52
1401,West North Central,95.0,no,yes,165.7,215.6,243.3,0.0,0,45
1402,South Atlantic,182.0,no,no,176.1,174.9,234.7,1.0,0,50
1403,West South Central,99.0,no,no,142.3,204.5,203.1,0.0,0,28
1404,Mountain,27.0,no,no,177.6,296.8,192.9,3.0,0,51
1405,Pacific,141.0,no,no,83.2,190.6,150.5,1.0,0,37
1406,East North Central,29.0,yes,yes,235.0,183.3,139.8,2.0,0,49
1407,Mountain,65.0,no,no,105.7,141.8,180.5,2.0,0,48
1408,East North Central,81.0,yes,no,149.4,171.9,214.5,3.0,1,56
1409,West North Central,37.0,no,yes,264.7,216.5,210.7,0.0,0,50
1410,Mountain,107.0,no,yes,160.3,221.5,261.6,1.0,0,47
1411,Mountain,127.0,yes,yes,95.9,159.5,152.8,1.0,0,49
1412,Pacific,78.0,no,no,140.7,195.2,252.9,0.0,0,50
1413,Mountain,55.0,no,no,119.7,231.8,222.3,2.0,0,32
1414,South Atlantic,86.0,no,yes,99.9,263.5,254.7,2.0,0,49
1415,New England,176.0,no,no,250.9,171.4,148.6,2.0,0,40
1416,East South Central,96.0,yes,no,200.6,289.5,98.3,2.0,0,48
1417,South Atlantic,11.0,no,yes,209.8,196.6,233.0,1.0,0,58
1418,South Atlantic,48.0,no,yes,198.0,273.7,217.9,1.0,0,41
1419,Middle Atlantic,127.0,no,no,239.8,128.9,249.9,1.0,0,66
1420,East South Central,63.0,no,no,164.5,147.9,252.7,0.0,0,57
1421,East North Central,79.0,no,no,220.9,192.2,161.0,1.0,0,61
1422,Mountain,47.0,no,yes,112.8,243.9,178.7,2.0,0,35
1423,East North Central,89.0,yes,yes,112.6,261.7,123.5,0.0,1,50
1424,East North Central,83.0,no,yes,226.4,234.7,133.6,1.0,0,42
1425,East North Central,126.0,yes,yes,244.9,219.6,210.8,4.0,0,41
1426,West North Central,60.0,no,no,203.2,235.8,224.9,2.0,0,46
1427,New England,122.0,no,no,136.7,243.1,188.9,0.0,0,59
1428,Pacific,136.0,no,no,152.6,208.9,119.1,1.0,0,56
1429,South Atlantic,172.0,no,yes,274.9,186.6,245.0,1.0,0,37
1430,New England,102.0,no,no,195.7,209.1,201.1,1.0,1,56
1431,West North Central,113.0,yes,no,204.3,188.8,139.4,1.0,0,49
1432,South Atlantic,79.0,no,no,222.3,146.2,275.6,3.0,0,46
1433,Mountain,55.0,no,yes,222.5,171.5,377.5,1.0,0,49
1434,West South Central,111.0,no,yes,128.8,157.3,147.4,2.0,0,35
1435,South Atlantic,160.0,no,no,174.3,171.3,220.8,0.0,0,41
1436,South Atlantic,110.0,no,no,242.5,162.3,184.1,4.0,0,50
1437,Mountain,192.0,no,no,221.6,285.2,167.4,4.0,0,43
1438,Mountain,93.0,no,no,114.3,221.1,126.3,0.0,0,40
1439,East North Central,101.0,no,yes,219.7,186.8,184.5,2.0,0,41
1440,South Atlantic,77.0,no,no,144.9,151.3,252.4,2.0,0,39
1441,Mountain,105.0,no,yes,236.5,117.0,221.1,2.0,0,51
1442,Mountain,133.0,no,yes,174.0,209.4,224.1,2.0,1,68
1443,West North Central,131.0,no,no,109.5,332.1,258.6,1.0,0,51
1444,New England,106.0,no,yes,81.6,235.6,150.9,1.0,0,34
1445,Pacific,118.0,no,no,133.4,121.0,254.7,1.0,0,56
1446,South Atlantic,125.0,no,no,137.1,209.8,238.4,1.0,0,57
1447,South Atlantic,95.0,no,no,197.0,190.4,211.9,0.0,0,47
1448,Mountain,80.0,no,no,198.1,156.7,182.1,3.0,0,40
1449,South Atlantic,145.0,no,no,39.5,264.3,185.8,0.0,0,44
1450,Mountain,37.0,no,no,199.5,207.5,83.9,2.0,0,49
1451,Mountain,87.0,no,no,156.8,215.8,223.3,1.0,0,43
1452,East South Central,69.0,no,no,183.4,237.6,228.0,3.0,0,44
1453,Mountain,83.0,no,no,132.4,121.6,197.7,1.0,0,63
1454,Mountain,195.0,no,no,63.2,220.2,184.0,0.0,0,48
1455,South Atlantic,67.0,yes,yes,181.1,215.9,216.3,0.0,1,73
1456,East North Central,75.0,no,yes,117.5,206.8,194.4,3.0,0,44
1457,New England,123.0,no,yes,218.7,163.4,173.8,0.0,0,50
1458,South Atlantic,41.0,no,yes,207.3,137.3,115.7,1.0,0,65
1459,East North Central,75.0,no,no,150.6,301.5,158.7,0.0,0,37
1460,South Atlantic,76.0,yes,no,273.3,263.6,165.2,1.0,1,53
1461,East North Central,86.0,yes,no,266.1,182.0,206.5,1.0,0,33
1462,Middle Atlantic,140.0,no,no,112.8,156.7,249.6,0.0,0,50
1463,Mountain,70.0,no,no,104.7,82.2,169.4,3.0,0,70
1464,New England,121.0,no,yes,193.8,197.6,218.8,0.0,0,52
1465,New England,112.0,no,no,168.6,298.0,194.7,1.0,0,61
1466,Pacific,118.0,no,no,253.2,201.0,195.3,2.0,0,39
1467,Middle Atlantic,66.0,no,yes,174.7,232.1,305.4,1.0,0,43
1468,East North Central,78.0,no,no,87.0,193.6,205.8,0.0,0,40
1469,South Atlantic,129.0,no,yes,204.5,132.8,190.1,2.0,0,49
1470,Pacific,6.0,no,no,226.5,152.1,164.4,3.0,0,62
1471,Mountain,107.0,yes,no,234.1,163.1,282.5,1.0,0,38
1472,West South Central,107.0,yes,no,133.3,182.9,241.1,3.0,1,38
1473,Mountain,138.0,no,no,133.9,166.4,193.5,1.0,0,30
1474,New England,103.0,no,no,160.2,138.9,312.5,0.0,0,59
1475,Mountain,116.0,no,yes,230.6,224.1,244.0,0.0,0,70
1476,South Atlantic,189.0,no,no,227.4,176.0,206.1,2.0,0,54
1477,Mountain,161.0,no,no,72.8,267.1,222.5,2.0,0,48
1478,East South Central,1.0,no,no,196.1,296.5,211.5,1.0,0,61
1479,South Atlantic,89.0,no,no,197.1,165.9,227.3,1.0,0,48
1480,Middle Atlantic,64.0,no,no,219.6,303.3,154.5,1.0,0,48
1481,Mountain,126.0,no,yes,153.4,151.4,153.8,4.0,1,52
1482,West North Central,129.0,no,no,216.0,186.9,210.7,2.0,0,45
1483,New England,128.0,no,yes,222.9,262.0,191.4,0.0,0,58
1484,West South Central,81.0,no,yes,115.9,236.6,255.0,3.0,0,37
1485,Mountain,114.0,no,no,189.8,147.7,172.7,1.0,0,58
1486,New England,50.0,no,no,154.7,298.0,210.2,0.0,0,52
1487,South Atlantic,86.0,no,no,136.4,202.5,230.7,3.0,0,40
1488,Mountain,96.0,no,no,170.5,277.5,162.5,1.0,0,56
1489,Mountain,72.0,no,no,272.4,107.9,185.5,0.0,0,52
1490,South Atlantic,64.0,no,yes,210.0,232.7,168.8,8.0,0,43
1491,South Atlantic,57.0,yes,yes,236.5,163.1,236.7,2.0,0,61
1492,East North Central,65.0,no,no,153.9,220.1,280.5,2.0,0,42
1493,South Atlantic,163.0,no,no,223.0,227.0,188.3,1.0,0,49
1494,South Atlantic,136.0,no,no,252.4,167.9,248.3,2.0,0,50
1495,West North Central,116.0,no,no,197.9,168.1,239.8,1.0,0,62
1496,West North Central,93.0,no,no,152.4,274.6,252.2,3.0,0,55
1497,West North Central,142.0,no,yes,237.4,175.9,210.3,3.0,0,49
1498,Middle Atlantic,92.0,no,no,265.6,180.7,211.1,1.0,0,40
1499,Pacific,70.0,no,no,197.3,305.8,171.0,1.0,0,30
1500,West North Central,22.0,no,yes,199.1,221.8,65.7,1.0,0,57
1501,Mountain,37.0,no,no,233.7,207.9,212.7,2.0,0,44
1502,New England,51.0,no,no,183.1,160.1,311.8,1.0,0,54
1503,New England,174.0,no,no,139.4,143.4,225.2,2.0,0,38
1504,Mountain,68.0,no,no,213.9,260.5,233.8,1.0,1,54
1505,South Atlantic,130.0,no,no,207.1,200.1,194.2,1.0,0,53
1506,Pacific,104.0,no,no,139.7,202.6,203.6,2.0,0,48
1507,New England,134.0,no,no,177.2,228.7,194.3,2.0,0,51
1508,East South Central,108.0,no,yes,169.8,173.7,214.6,2.0,0,44
1509,Mountain,103.0,no,no,173.5,244.3,221.6,3.0,0,52
1510,West North Central,62.0,no,no,159.9,172.2,263.2,1.0,0,64
1511,Mountain,162.0,no,no,115.1,196.8,212.4,2.0,0,60
1512,Pacific,93.0,no,yes,136.8,179.5,71.1,2.0,0,64
1513,Mountain,42.0,no,no,92.2,211.2,129.1,1.0,0,36
1514,West South Central,155.0,no,yes,243.9,133.0,213.7,2.0,0,54
1515,West North Central,36.0,no,no,117.1,235.4,221.3,0.0,0,53
1516,East North Central,143.0,no,no,223.3,167.1,203.0,0.0,1,66
1517,Middle Atlantic,197.0,no,no,154.8,171.5,227.3,3.0,0,44
1518,West North Central,81.0,no,no,261.4,215.7,271.8,1.0,1,73
1519,South Atlantic,138.0,yes,no,46.5,186.0,167.5,4.0,1,63
1520,Pacific,103.0,no,yes,149.9,170.9,171.5,0.0,1,51
1521,Mountain,127.0,yes,no,242.2,226.1,252.0,2.0,1,61
1522,Pacific,136.0,no,no,259.4,172.7,293.7,1.0,1,44
1523,New England,99.0,no,no,222.4,185.8,237.7,2.0,0,46
1524,West South Central,95.0,no,no,69.4,190.8,219.9,0.0,0,43
1525,New England,118.0,yes,yes,156.5,209.2,158.7,4.0,1,57
1526,South Atlantic,113.0,no,no,61.2,92.3,197.4,5.0,1,42
1527,Middle Atlantic,128.0,yes,no,245.2,101.5,152.3,0.0,0,40
1528,Pacific,117.0,no,no,102.3,135.2,199.7,3.0,0,44
1529,Mountain,48.0,no,yes,230.9,167.6,270.0,3.0,0,52
1530,South Atlantic,81.0,yes,no,227.4,211.5,258.2,0.0,0,52
1531,West South Central,57.0,no,no,192.8,158.0,235.5,1.0,0,56
1532,East South Central,140.0,no,no,162.6,206.2,141.6,1.0,0,41
1533,East North Central,107.0,no,yes,219.4,180.5,104.1,2.0,0,56
1534,West North Central,56.0,no,no,137.2,165.9,182.3,1.0,0,67
1535,West South Central,159.0,no,no,87.7,278.2,170.6,1.0,0,64
1536,South Atlantic,102.0,no,no,271.1,172.0,169.2,1.0,0,45
1537,New England,107.0,no,no,103.4,189.3,227.2,1.0,0,52
1538,South Atlantic,106.0,no,no,52.2,220.1,112.3,2.0,0,55
1539,East North Central,225.0,no,no,165.4,273.7,210.0,0.0,1,71
1540,West North Central,75.0,no,no,147.5,191.7,135.0,2.0,0,32
1541,Mountain,86.0,no,no,217.8,214.7,228.7,0.0,0,47
1542,Mountain,169.0,no,no,235.7,136.9,220.9,1.0,0,50
1543,Mountain,122.0,no,yes,204.5,139.6,205.0,2.0,0,42
1544,South Atlantic,106.0,no,no,178.4,247.0,259.9,0.0,0,45
1545,West North Central,52.0,no,yes,130.1,247.2,289.4,2.0,0,36
1546,South Atlantic,79.0,no,yes,103.7,236.3,256.6,2.0,0,33
1547,East North Central,135.0,no,no,239.9,177.1,217.2,2.0,0,46
1548,East South Central,70.0,no,no,148.4,267.1,151.5,0.0,0,46
1549,New England,80.0,no,no,148.6,210.8,203.7,2.0,0,52
1550,Pacific,37.0,no,no,191.1,129.2,207.5,0.0,0,43
1551,West North Central,161.0,no,yes,218.5,112.7,205.1,1.0,0,52
1552,New England,137.0,no,no,97.5,195.8,288.8,1.0,0,41
1553,New England,123.0,no,no,128.7,117.6,198.4,0.0,0,54
1554,South Atlantic,80.0,no,yes,236.6,197.5,209.5,2.0,0,51
1555,South Atlantic,94.0,no,no,85.9,226.7,279.6,0.0,0,63
1556,West North Central,105.0,no,yes,141.2,167.7,274.4,1.0,0,59
1557,South Atlantic,73.0,no,yes,194.4,176.0,230.1,0.0,0,56
1558,West North Central,112.0,no,no,167.6,154.5,281.4,2.0,0,59
1559,East North Central,179.0,no,no,234.5,164.2,191.4,1.0,0,49
1560,New England,57.0,no,no,154.2,196.7,253.5,1.0,0,39
1561,Mountain,127.0,no,yes,143.2,169.9,221.6,1.0,0,38
1562,West North Central,122.0,yes,yes,216.4,249.7,185.9,1.0,0,60
1563,Mountain,33.0,no,yes,161.9,151.2,191.0,1.0,0,34
1564,New England,94.0,no,no,118.7,205.1,172.2,3.0,0,47
1565,Mountain,100.0,no,no,179.1,196.6,186.7,1.0,0,51
1566,Pacific,106.0,no,no,147.9,209.3,162.1,2.0,0,51
1567,South Atlantic,148.0,no,yes,209.2,116.6,109.6,2.0,0,52
1568,East North Central,120.0,no,yes,244.3,322.3,166.8,0.0,0,60
1569,Mountain,91.0,no,yes,175.3,262.3,143.9,1.0,0,52
1570,Pacific,86.0,no,no,150.5,120.3,271.2,1.0,0,48
1571,West North Central,78.0,no,yes,197.4,295.7,211.7,0.0,0,52
1572,Mountain,94.0,no,no,163.5,143.7,253.4,1.0,0,53
1573,Middle Atlantic,85.0,no,no,236.9,197.7,309.1,2.0,1,67
1574,New England,89.0,no,no,82.3,167.2,194.7,1.0,0,47
1575,South Atlantic,128.0,no,no,216.0,153.7,227.0,1.0,0,49
1576,South Atlantic,115.0,yes,no,180.0,198.8,217.1,1.0,0,59
1577,Pacific,76.0,no,no,143.7,173.1,239.1,1.0,0,49
1578,South Atlantic,75.0,no,yes,198.2,280.4,129.6,1.0,0,62
1579,East North Central,90.0,no,yes,185.6,219.7,152.1,2.0,0,38
1580,New England,30.0,no,no,137.6,162.0,187.7,3.0,0,43
1581,West North Central,105.0,yes,no,273.9,278.6,255.3,1.0,1,53
1582,New England,102.0,no,yes,125.3,141.2,168.2,3.0,0,61
1583,Middle Atlantic,83.0,no,no,178.8,167.9,178.9,3.0,0,54
1584,West South Central,63.0,no,yes,214.9,198.2,170.8,0.0,0,45
1585,East South Central,155.0,no,no,163.0,203.9,159.0,2.0,0,49
1586,West North Central,82.0,no,yes,163.8,134.9,79.3,2.0,0,53
1587,East North Central,87.0,no,no,189.5,204.9,221.7,1.0,0,54
1588,East North Central,115.0,no,yes,155.2,230.9,261.6,0.0,0,45
1589,West South Central,99.0,yes,no,242.3,350.9,163.1,0.0,1,65
1590,New England,121.0,yes,yes,254.1,180.2,196.2,3.0,0,46
1591,South Atlantic,54.0,no,yes,112.0,208.0,150.3,2.0,0,63
1592,New England,105.0,no,no,115.5,267.3,114.2,3.0,0,50
1593,West North Central,73.0,no,no,137.1,210.8,191.4,1.0,0,54
1594,New England,95.0,no,no,198.4,235.9,325.6,0.0,0,53
1595,Mountain,21.0,no,yes,132.7,204.6,154.7,3.0,0,57
1596,Pacific,163.0,no,yes,219.6,210.4,242.7,2.0,0,52
1597,New England,57.0,no,no,169.6,234.7,285.4,0.0,0,48
1598,New England,104.0,yes,no,160.4,293.9,306.6,4.0,0,60
1599,New England,83.0,no,yes,95.0,167.9,200.6,0.0,0,48
1600,Mountain,141.0,no,no,160.1,256.7,270.0,2.0,0,41
1601,East South Central,95.0,no,no,194.6,232.8,173.4,3.0,0,56
1602,Mountain,184.0,no,no,236.4,287.3,192.0,1.0,1,57
1603,New England,74.0,no,no,157.1,213.1,280.4,2.0,0,56
1604,East South Central,67.0,no,no,179.8,173.2,272.8,0.0,0,54
1605,Mountain,104.0,yes,no,148.2,161.8,259.3,0.0,0,49
1606,West South Central,71.0,no,yes,183.2,209.4,172.4,1.0,0,36
